Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd,cleaned_text,text_length,sentiment,sentiment_score,sentiment_numeric
801,21999463565,4,1.0,0.2000000029802322,5,4,1,2022-08-27,I love the feeling of this. I did not see any changes on my lips since I started using it. It has been over 2 months. I am using it all day and night.,,light,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love the feeling of this. I did not see any changes on my lips since I started using it. It has been over 2 months. I am using it all day and night.,150,POSITIVE,0.9936391711235046,1
802,23186240090,5,1.0,1.0,1,0,1,2022-08-27,Omg! this saved my life I’ve tried so many lip balms that were drying but this product healed my lips  from the bleeding and peeling   I only need to apply twice a day morning and night....... and it last forever,Everyday essential,mediumTan,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Omg! this saved my life I ve tried so many lip balms that were drying but this product healed my lips from the bleeding and peeling I only need to apply twice a day morning and night....... and it last forever,209,NEGATIVE,0.792406439781189,-1
803,7801400354,2,0.0,0.8333330154418945,12,2,10,2022-08-26,"Got this lip mask due to the good reviews.It doesn’t dry my lips out but also doesn’t do anything without a first layer of lip balm.Ok price for the amount you get, but would not restock this one.",don’t like it very much,light,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Got this lip mask due to the good reviews.It doesn t dry my lips out but also doesn t do anything without a first layer of lip balm.Ok price for the amount you get, but would not restock this one.",196,POSITIVE,0.9639973044395447,1
804,7554717454,5,1.0,1.0,1,0,1,2022-08-26,This sleeping mask is a must-have! I use mine every single day - day and night. A little goes a long way and it keeps your lips feeling super moisturized and soft. Would definitely recommend to anyone looking for a great sleeping mask!,My Favourite Sleeping Mask EVER!,lightMedium,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This sleeping mask is a must-have! I use mine every single day - day and night. A little goes a long way and it keeps your lips feeling super moisturized and soft. Would definitely recommend to anyone looking for a great sleeping mask!,235,POSITIVE,0.9993484616279602,1
805,1715671130,5,1.0,1.0,7,0,7,2022-08-25,"I was very surprised when I noticed softer, not flaky, lips. There isn’t a taste. There is a light fragrance. A thin layer does the trick.",,fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I was very surprised when I noticed softer, not flaky, lips. There isn t a taste. There is a light fragrance. A thin layer does the trick.",138,NEGATIVE,0.8938585519790649,-1
806,5959474925,4,1.0,1.0,4,0,4,2022-08-25,"This product works amazing. Hydrates your lips and plumps them up! This stuff lasts forever too, even with multiple applications a day. That being said make sure you’re picking a scent you’re going to like for the entire time you’re using the jar. Sweet candy isn’t that great of a scent, very mild and I got sick of it fast. I would recommend the vanilla or berry instead!","Best product, but choice your scent wisely!",fair,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This product works amazing. Hydrates your lips and plumps them up! This stuff lasts forever too, even with multiple applications a day. That being said make sure you re picking a scent you re going to like for the entire time you re using the jar. Sweet candy isn t that great of a scent, very mild and I got sick of it fast. I would recommend the vanilla or berry instead!",373,POSITIVE,0.9970695972442627,1
807,30196998571,5,1.0,1.0,1,0,1,2022-08-25,I put this on every night before bed and I wake up with noticeably firmer and smoother lips!! Love this product,,medium,brown,oily,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I put this on every night before bed and I wake up with noticeably firmer and smoother lips!! Love this product,111,POSITIVE,0.9996602535247803,1
808,28202534907,5,1.0,1.0,2,0,2,2022-08-24,Love!!! I have repurposed this product in a few of the other flavors. And I love them all. I love how it keeps my lips super hydrated and very subtle. Too me it’s a must!!!,love!!!!,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love!!! I have repurposed this product in a few of the other flavors. And I love them all. I love how it keeps my lips super hydrated and very subtle. Too me it s a must!!!,172,POSITIVE,0.9998761415481567,1
809,33490593185,5,1.0,0.6666669845581055,3,1,2,2022-08-24,amazing mask! i use it whoever my lips feel dry and you don’t need a lot so it lasts a while! i would recommend to everyone who has dry lips or wants a little boost!,,fairLight,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,amazing mask! i use it whoever my lips feel dry and you don t need a lot so it lasts a while! i would recommend to everyone who has dry lips or wants a little boost!,165,POSITIVE,0.9908742904663086,1
810,24814386488,5,1.0,,0,0,0,2022-08-24,I use it at nights and in the mornings I wake up with silky smooth lips.,,light,,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I use it at nights and in the mornings I wake up with silky smooth lips.,72,POSITIVE,0.9996792078018188,1
811,1583150353,5,1.0,,0,0,0,2022-08-24,totally stunned by this gorgeous silky smooth product. it lasts about 4 hours. only apply twice a day. gorgeous gloss,stunning,fair,brown,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,totally stunned by this gorgeous silky smooth product. it lasts about 4 hours. only apply twice a day. gorgeous gloss,117,POSITIVE,0.9992941617965698,1
812,11101783889,5,1.0,,0,0,0,2022-08-24,"Love this product, makes your lips super smooth. I have very chapped lips no matter how much water I drink and this works absolute wonders!!! It also doesn’t irritate even though there is a fragrance. A lot of times fragrance lip products start to burn on my lips so I take them off and throw them away and this one didn’t do that. What ever is in this is working miracles","1,000,000/5 stars if I could",light,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Love this product, makes your lips super smooth. I have very chapped lips no matter how much water I drink and this works absolute wonders!!! It also doesn t irritate even though there is a fragrance. A lot of times fragrance lip products start to burn on my lips so I take them off and throw them away and this one didn t do that. What ever is in this is working miracles",372,POSITIVE,0.999153733253479,1
813,22348867691,5,1.0,,0,0,0,2022-08-23,I’ve been using this for years and it it has kept my lips soft after every use. Life savor after a long day and feeling dry :)))),,lightMedium,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I ve been using this for years and it it has kept my lips soft after every use. Life savor after a long day and feeling dry,123,POSITIVE,0.9942328333854675,1
814,26122893829,4,1.0,1.0,1,0,1,2022-08-22,Love this lip mask! It has helped my lips immensely. It also comes with a cute little silicone applicator.,definitely buy again,lightMedium,hazel,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love this lip mask! It has helped my lips immensely. It also comes with a cute little silicone applicator.,106,POSITIVE,0.9996895790100098,1
815,36171023959,5,1.0,1.0,1,0,1,2022-08-22,went to sleep with painful chapped lips and woke up with silky soft lips and no more pain,,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,went to sleep with painful chapped lips and woke up with silky soft lips and no more pain,89,POSITIVE,0.9723367691040039,1
816,8298206048,5,1.0,1.0,1,0,1,2022-08-22,"I LOVE IT! I recommended it to my sisters and they love it too. I used to have very dry and chapped lips, but now they are always soft and moisturized!!",Perfect for mouth breathers!,light,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I LOVE IT! I recommended it to my sisters and they love it too. I used to have very dry and chapped lips, but now they are always soft and moisturized!!",152,POSITIVE,0.9997691512107849,1
817,22509896489,5,1.0,0.0,3,3,0,2022-08-22,"Very nice and subtle vanilla scent. Easy to use and comes with what looks like an eye shadow brush but the end is plastic, not spongy.  Left my lips feeling hydrated in the morning. Will purchase again and try the berry scent next time.  Love the vanilla though.",Great product with subtle scent,light,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Very nice and subtle vanilla scent. Easy to use and comes with what looks like an eye shadow brush but the end is plastic, not spongy. Left my lips feeling hydrated in the morning. Will purchase again and try the berry scent next time. Love the vanilla though.",260,POSITIVE,0.9994688630104065,1
818,25447865908,3,0.0,1.0,5,0,5,2022-08-21,I love the Lip sleeping mask I have the original. Just got this one. Sadly there isn’t much of a mango scent kinda disappointed in that. Otherwise it works amazing!,not much scent,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love the Lip sleeping mask I have the original. Just got this one. Sadly there isn t much of a mango scent kinda disappointed in that. Otherwise it works amazing!,164,POSITIVE,0.9954885840415955,1
819,28229783428,5,1.0,0.8333330154418945,6,1,5,2022-08-21,This is honestly one of my favorite lip products I have purchased. It’s definitely worth the money. You get a lot of product so this mask will last you a while. It is pretty hydrating and whenever I use it it leave my lips so soft. I recommend purchasing the berry lip mask!,obsessed.,fair,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This is honestly one of my favorite lip products I have purchased. It s definitely worth the money. You get a lot of product so this mask will last you a while. It is pretty hydrating and whenever I use it it leave my lips so soft. I recommend purchasing the berry lip mask!,274,POSITIVE,0.9994831085205078,1
820,1189027259,2,0.0,0.6666669845581055,3,1,2,2022-08-21,It feels so good going on but I wake up with dry lips after using this. Aquaphor works better for me.,Drying,lightMedium,hazel,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,It feels so good going on but I wake up with dry lips after using this. Aquaphor works better for me.,101,NEGATIVE,0.9778843522071838,-1
821,22084186855,5,1.0,1.0,1,0,1,2022-08-20,This thing works like wonder on my super dry super cracky lips. God bless who made it.,love love love,light,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This thing works like wonder on my super dry super cracky lips. God bless who made it.,86,POSITIVE,0.9991406202316284,1
822,31045956796,5,1.0,,0,0,0,2022-08-20,I love this lip mask I got it 6 months ago and I still have so much left. It makes ur lips look glossy and hydrates them it also smells so good. I definitely recommend buying this!!,,fair,blue,normal,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love this lip mask I got it 6 months ago and I still have so much left. It makes ur lips look glossy and hydrates them it also smells so good. I definitely recommend buying this!!,181,POSITIVE,0.9997053742408752,1
823,1345487287,5,1.0,,0,0,0,2022-08-20,Love this!  I use it every night at bedtime and it lasts forever!,,fair,blue,normal,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love this! I use it every night at bedtime and it lasts forever!,64,POSITIVE,0.9998677968978882,1
824,32857963220,5,1.0,1.0,1,0,1,2022-08-20,"This will last you a long time since a little goes a long way!! I highly recommend it makes ur lips so smooth and soft, it healed my chapped lips",so cute and good,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This will last you a long time since a little goes a long way!! I highly recommend it makes ur lips so smooth and soft, it healed my chapped lips",145,POSITIVE,0.9996935129165649,1
825,39450709188,5,1.0,0.8888890147209167,9,1,8,2022-08-19,"For my review on this product the LANEIGE lip sleeping mask I just want to say it is amazing, I am probably on my fourth one so far because I use it every night. I love how awesome it smells and the texture and how it makes my lips feel so nice and moisturized, And I also love how it gives you a little bit of shine to your lips as well. I just want to say that if you’re not sure if you should buy this product or not you definitely should, it is the best lip product ever!",,lightMedium,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"For my review on this product the LANEIGE lip sleeping mask I just want to say it is amazing, I am probably on my fourth one so far because I use it every night. I love how awesome it smells and the texture and how it makes my lips feel so nice and moisturized, And I also love how it gives you a little bit of shine to your lips as well. I just want to say that if you re not sure if you should buy this product or not you definitely should, it is the best lip product ever!",475,POSITIVE,0.9998668432235718,1
826,38235075365,5,1.0,1.0,4,0,4,2022-08-18,I am so in love with it. My lips are some smooth now.,,fairLight,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I am so in love with it. My lips are some smooth now.,53,POSITIVE,0.9995355606079102,1
827,5126857290,5,1.0,1.0,2,0,2,2022-08-18,1. I keep thinking about the SNL skit with Garth Brooks and Chris Kattan. :D2. LOVE this scent!! The green one was my go-to and it’s discontinued. New fav!,,light,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,1. I keep thinking about the SNL skit with Garth Brooks and Chris Kattan. D2. LOVE this scent!! The green one was my go-to and it s discontinued. New fav!,154,POSITIVE,0.9941524863243103,1
828,33945640247,5,1.0,1.0,1,0,1,2022-08-18,I’ve used hundreds of lip products for my lips. And this THIS is the best one I’ve ever used. It says on and smells so good. If really does make your lips look better and I cannot explain how much I love this product.,BEST LIP PRODUCT EVER,lightMedium,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I ve used hundreds of lip products for my lips. And this THIS is the best one I ve ever used. It says on and smells so good. If really does make your lips look better and I cannot explain how much I love this product.,217,POSITIVE,0.99982088804245,1
829,20106114993,5,1.0,1.0,1,0,1,2022-08-17,Such an amazing lip balm!! Leaves lips so smooth and smells so good. I would 100% recommend this!!,,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Such an amazing lip balm!! Leaves lips so smooth and smells so good. I would 100 recommend this!!,97,POSITIVE,0.9998401403427124,1
830,25490074467,5,1.0,0.3333329856395721,3,2,1,2022-08-17,Perfect lip mask for dry and chapped lips!Super hydrating.,,lightMedium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Perfect lip mask for dry and chapped lips!Super hydrating.,58,POSITIVE,0.9860113859176636,1
831,11508443146,3,0.0,0.6000000238418579,5,2,3,2022-08-17,"Had to try Mango, but it’s scent/ flavour is the weakest of all the varieties I’ve tried. The formulation seeks less moisturizing than others too. Stick with other scents.",mango is a fail,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Had to try Mango, but it s scent flavour is the weakest of all the varieties I ve tried. The formulation seeks less moisturizing than others too. Stick with other scents.",170,NEGATIVE,0.9986579418182373,-1
832,38544608246,5,1.0,1.0,1,0,1,2022-08-17,PERFECT i love mangos so the scent is perfect and i put this on at night and wake up in the morning with it still there and my lips feel so hydrated,,fair,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,PERFECT i love mangos so the scent is perfect and i put this on at night and wake up in the morning with it still there and my lips feel so hydrated,148,POSITIVE,0.9996139407157898,1
833,23601453725,5,1.0,0.3333329856395721,3,2,1,2022-08-17,"I have been using the sleeping mask for more than a year now, I’m now trying its new flavour (mango) and I just love how it smells really nice but without being too strong, it has really helped my extremely dry lips, but I do need to use it every night in order for it to work.",,fair,hazel,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I have been using the sleeping mask for more than a year now, I m now trying its new flavour mango and I just love how it smells really nice but without being too strong, it has really helped my extremely dry lips, but I do need to use it every night in order for it to work.",275,POSITIVE,0.5725969672203064,1
834,1289542272,2,0.0,,0,0,0,2022-08-17,Love product but company is not cruelty free... will no longer support.  Will be button Tatcha from now on.,NOT CRUELTY FREE,lightMedium,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love product but company is not cruelty free... will no longer support. Will be button Tatcha from now on.,106,NEGATIVE,0.9966593980789185,-1
835,25732719923,5,1.0,1.0,1,0,1,2022-08-16,"Previously bought sweet candy & loved it, bought mango & still love it just as much. Fantastic products. Super hydrating, I use during the day time too",Wow’,lightMedium,hazel,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Previously bought sweet candy loved it, bought mango still love it just as much. Fantastic products. Super hydrating, I use during the day time too",147,POSITIVE,0.9995929598808289,1
836,23001978797,5,1.0,0.800000011920929,5,1,4,2022-08-16,"Its so good! If you are thinking of getting it, you should ASAP. There is nothing bad about it. It leaves ur lips so soft and moisturized. Ur lips feel so soft after, its amazing. Words can’t describe how good it is.",So good!!!!!!!!!!,lightMedium,,dry,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Its so good! If you are thinking of getting it, you should ASAP. There is nothing bad about it. It leaves ur lips so soft and moisturized. Ur lips feel so soft after, its amazing. Words can t describe how good it is.",216,POSITIVE,0.999836802482605,1
837,2412214005,5,1.0,1.0,5,0,5,2022-08-16,"This is the best lip mask I’ve tried, hands down. I’m on accutane, and I have the driest, most painfully cracked lips on the planet right now, and this has calmed and moisturized them like nothing else. The go-to accutane lip treatment, Aquaphor lip repair, doesn’t help nearly as much as this mask. I’ll repurchase this forever!",Holy Grail Lip Mask,fairLight,blue,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This is the best lip mask I ve tried, hands down. I m on accutane, and I have the driest, most painfully cracked lips on the planet right now, and this has calmed and moisturized them like nothing else. The go-to accutane lip treatment, Aquaphor lip repair, doesn t help nearly as much as this mask. I ll repurchase this forever!",329,POSITIVE,0.6849633455276489,1
838,7676640678,5,1.0,0.0,1,1,0,2022-08-15,"If you’re on the fence about buying this - just do it ! Firstly - it’s GIANT. It’s perfect for everyday, and even better at night with a thicker application. The vanilla smells amazing, and the scent is pretty subtle. I’ve heard a lot of people rave about this and I had to see for myself. No regrets!",,fair,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"If you re on the fence about buying this - just do it ! Firstly - it s GIANT. It s perfect for everyday, and even better at night with a thicker application. The vanilla smells amazing, and the scent is pretty subtle. I ve heard a lot of people rave about this and I had to see for myself. No regrets!",301,POSITIVE,0.9997707009315491,1
839,35753914083,5,1.0,1.0,1,0,1,2022-08-14,"No more crusty lips!! I used the mini Vaseline jars for years but still always had small patches of dry skin. I hesitated on getting this product because of the price but decided to give it a try. I’m so happy I got it! It’s thick and smooth, and smells so yummy (kind of like gushers!). I have it everywhere I go.",YES,fair,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"No more crusty lips!! I used the mini Vaseline jars for years but still always had small patches of dry skin. I hesitated on getting this product because of the price but decided to give it a try. I m so happy I got it! It s thick and smooth, and smells so yummy kind of like gushers! . I have it everywhere I go.",313,POSITIVE,0.9989026784896851,1
840,9292379724,5,1.0,0.5,2,1,1,2022-08-14,"My daughter bought me the berry flavour lip mask nearly 3 years ago and I’ve used it religiously every night ever since. Before I started using this I’d struggle with dry lips during the day and be constantly using lip balm, now I use the lip mask every night I rarely need to moisturise during the day. A little goes a long way, my first jar lasted me 2 years, it’s unfortunate that the applicator didn’t even last a year but honestly I wouldn’t mark it down for that, it’s still great value for money.",Worth every penny,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"My daughter bought me the berry flavour lip mask nearly 3 years ago and I ve used it religiously every night ever since. Before I started using this I d struggle with dry lips during the day and be constantly using lip balm, now I use the lip mask every night I rarely need to moisturise during the day. A little goes a long way, my first jar lasted me 2 years, it s unfortunate that the applicator didn t even last a year but honestly I wouldn t mark it down for that, it s still great value for money.",503,POSITIVE,0.7870128750801086,1
841,7694380457,5,1.0,1.0,2,0,2,2022-08-14,This is a product I’ll keep in my line up. It’s moisturizing and has a nice subtle scent.+I like using a lip brush to apply as to not dip my finger in it and possibly spread germs,Add to your line up of products,tan,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This is a product I ll keep in my line up. It s moisturizing and has a nice subtle scent. I like using a lip brush to apply as to not dip my finger in it and possibly spread germs,179,POSITIVE,0.9997296929359436,1
842,1588764407,5,1.0,1.0,4,0,4,2022-08-14,"I wanted to knock off one star, because I can’t knock off half a star, but decided against it because the product itself is one of the best of tried. It’s a large pot and I know it will last a long time. Worth the price for that. The consistency is perfect. There’s many balms out there but some are too thin when you apply it. I want it to be thick! It’s thick but super sticky, feels very creamy. I heard the hype and decided to try it and it came through. Now…the complaint, which for some may be a plus, or no biggie…it doesn’t taste or smell like vanilla. I want to try another flavor to see if it’s just this particular flavor that’s weak, but I saw a review for the berry one and the lady said the taste and smell were very faint. I was expecting this yummy flavor and was so disappointed. Overall, great product! If you are ok with the faint flavor and taste, even more so.","Great product, can’t taste or smell it though",medium,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I wanted to knock off one star, because I can t knock off half a star, but decided against it because the product itself is one of the best of tried. It s a large pot and I know it will last a long time. Worth the price for that. The consistency is perfect. There s many balms out there but some are too thin when you apply it. I want it to be thick! It s thick but super sticky, feels very creamy. I heard the hype and decided to try it and it came through. Now the complaint, which for some may be a plus, or no biggie it doesn t taste or smell like vanilla. I want to try another flavor to see if it s just this particular flavor that s weak, but I saw a review for the berry one and the lady said the taste and smell were very faint. I was expecting this yummy flavor and was so disappointed. Overall, great product! If you are ok with the faint flavor and taste, even more so.",881,NEGATIVE,0.9507993459701538,-1
843,26877701275,4,1.0,1.0,1,0,1,2022-08-14,It makes my lips feel refreshed and I haven’t had dry lips in a while since using!,,mediumTan,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,It makes my lips feel refreshed and I haven t had dry lips in a while since using!,82,POSITIVE,0.9991912245750427,1
844,5158673085,5,1.0,1.0,2,0,2,2022-08-13,"This is THE BEST product I ever had for my lips. All my life I had problem with lip dryness, I had to put balm on my lips 7 times a day minimum, not anymore. Thank you La Neige.",THE BEST product I ever had for my lips,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This is THE BEST product I ever had for my lips. All my life I had problem with lip dryness, I had to put balm on my lips 7 times a day minimum, not anymore. Thank you La Neige.",177,POSITIVE,0.9991783499717712,1
845,6291749784,5,1.0,1.0,1,0,1,2022-08-13,"Due to a broken issue and blocked airway, sometimes when I sleep I breathe thru my mouth and as a result, my mouth and lips get very dry in the morning. This works amazingly and has helped restore my dry and cracked lips! Highly recommended!! It’s a bit pricey but totally worth it and a little goes a long way!",New Favourite Product,fairLight,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Due to a broken issue and blocked airway, sometimes when I sleep I breathe thru my mouth and as a result, my mouth and lips get very dry in the morning. This works amazingly and has helped restore my dry and cracked lips! Highly recommended!! It s a bit pricey but totally worth it and a little goes a long way!",311,POSITIVE,0.9993917942047119,1
846,2279058872,4,1.0,1.0,3,0,3,2022-08-13,"I really love this product, and I’ve tried so many of the “colors”, or more like flavors! The mint chocolate chip and lemon are too food like for bedtime. The gummy bear tastes like grape to me, which isn’t bad! My favorite is definitely the original first and sweet candy second. I love it at night time and it stays on all night.",A Classic To Fall Back On,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I really love this product, and I ve tried so many of the colors , or more like flavors! The mint chocolate chip and lemon are too food like for bedtime. The gummy bear tastes like grape to me, which isn t bad! My favorite is definitely the original first and sweet candy second. I love it at night time and it stays on all night.",330,POSITIVE,0.9985758066177368,1
847,7479817530,5,1.0,0.6000000238418579,5,2,3,2022-08-12,"I typically don’t write reviews, but this product is amazing. My top lip has be peeling for the last year. It was always dry. Ever since I started issuing this lip mask two months ago, my lip has completely stopped peeling. I received the sample jar and have since purchased the full-sized gummy bear one. But this stuff. It works.",,deep,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I typically don t write reviews, but this product is amazing. My top lip has be peeling for the last year. It was always dry. Ever since I started issuing this lip mask two months ago, my lip has completely stopped peeling. I received the sample jar and have since purchased the full-sized gummy bear one. But this stuff. It works.",331,POSITIVE,0.9982436895370483,1
848,37450483282,5,1.0,0.6666669845581055,3,1,2,2022-08-12,Smells so good and my lips feel so plump and hydrated. Lips appear and feel fuller!,,light,green,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Smells so good and my lips feel so plump and hydrated. Lips appear and feel fuller!,83,POSITIVE,0.9997023940086365,1
849,9234685730,5,1.0,0.6666669845581055,3,1,2,2022-08-12,"Okay time for me to finally review this. I originally purchased this one year and three months ago and I’m still not done with the pot. I use it at least twice a day if not more and it’s amazing. It’s perfect for an overnight mask or to moisturize before a lip product. It’s much more hydrating than their glowy balm but that’s another good product. If for some reason you’re having a hard time purchasing, GO FOR IT! It is absolutely worth it, $20 for a years worth of amazing lip mask.",can’t recommend enough,fairLight,green,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Okay time for me to finally review this. I originally purchased this one year and three months ago and I m still not done with the pot. I use it at least twice a day if not more and it s amazing. It s perfect for an overnight mask or to moisturize before a lip product. It s much more hydrating than their glowy balm but that s another good product. If for some reason you re having a hard time purchasing, GO FOR IT! It is absolutely worth it, 20 for a years worth of amazing lip mask.",486,POSITIVE,0.9994082450866699,1
850,6359593540,5,1.0,1.0,2,0,2,2022-08-11,"I bought this product a couple of weeks ago and it’s amazing! I put this on, lay in bed, toss and turn, and I still wake up with plump glossy lips! It smells so good too!",Best Overnight Lip Mask!,lightMedium,brown,oily,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I bought this product a couple of weeks ago and it s amazing! I put this on, lay in bed, toss and turn, and I still wake up with plump glossy lips! It smells so good too!",170,POSITIVE,0.9998548030853271,1
851,5879461891,5,1.0,0.6666669845581055,3,1,2,2022-08-11,"Used the original Berry before and loved it, but Mango is my new favorite. It has been light and perfect for the summer. I apply once at night and once in the morning and I never need to use chapstick, even in the desert. I know the container will last me a long time, but I plan on buying a second Mango asap since it is limited edition.",Mad for Mango,fair,green,oily,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Used the original Berry before and loved it, but Mango is my new favorite. It has been light and perfect for the summer. I apply once at night and once in the morning and I never need to use chapstick, even in the desert. I know the container will last me a long time, but I plan on buying a second Mango asap since it is limited edition.",338,POSITIVE,0.997765302658081,1
852,6147967350,5,1.0,0.7142860293388367,7,2,5,2022-08-11,I honestly have every single color of the laneige lip sleeping mask. I’ve been using it ever since I discovered the mask when living in Korea and now I’m extremely happy we can purchase this item from Sephora. 1000% recommended!,,fair,hazel,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I honestly have every single color of the laneige lip sleeping mask. I ve been using it ever since I discovered the mask when living in Korea and now I m extremely happy we can purchase this item from Sephora. 1000 recommended!,227,POSITIVE,0.9991901516914368,1
853,7478228287,5,1.0,1.0,6,0,6,2022-08-10,The Mango flavor is great. Please consider making it permanent.,,lightMedium,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,The Mango flavor is great. Please consider making it permanent.,63,POSITIVE,0.9998346567153931,1
854,38044253696,5,1.0,0.5,2,1,1,2022-08-10,Makes your lips super soft! doubles as a lipgloss/ chapstick during the day.,SUPER GOOD!!,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Makes your lips super soft! doubles as a lipgloss chapstick during the day.,75,POSITIVE,0.9707684516906738,1
855,23578179123,2,0.0,0.3333329856395721,3,2,1,2022-08-10,Very basic and nothing special especially for the price. Didn’t do pretty much anything. Save your money and get some aquaphor instead.,eh,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Very basic and nothing special especially for the price. Didn t do pretty much anything. Save your money and get some aquaphor instead.,135,NEGATIVE,0.9994920492172241,-1
